W,Q2,Sigma_t,Sigma_l
1.85,1.6,4.28981,0.972157
1.86,1.6,4.25497,0.943852
1.87,1.6,4.2408,0.905791
1.88,1.6,4.22864,0.878308
1.89,1.6,4.25025,0.866685
1.9,1.6,4.30796,0.835918
1.91,1.6,4.35824,0.806619
1.92,1.6,4.43768,0.78498
1.93,1.6,4.51295,0.758834
1.94,1.6,4.58166,0.735439
1.95,1.6,4.66637,0.729073
1.96,1.6,4.74096,0.705082
1.97,1.6,4.81134,0.689273
1.98,1.6,4.86604,0.677731
1.99,1.6,4.90435,0.670893
2,1.6,4.92916,0.646191
1.08,1.65,1.84729,0.319573
1.09,1.65,3.47016,0.564851
1.1,1.65,5.11191,0.777017
1.11,1.65,6.95667,0.976254
1.12,1.65,9.118,1.18215
1.13,1.65,11.7948,1.39478
1.14,1.65,15.1913,1.62636
1.15,1.65,19.5772,1.88487
1.16,1.65,25.2348,2.18851
1.17,1.65,32.4073,2.51252
1.18,1.65,40.9331,2.86227
1.19,1.65,49.6693,3.17773
1.2,1.65,56.6092,3.39334
1.21,1.65,59.1896,3.44891
1.22,1.65,56.8006,3.37715
1.23,1.65,50.9957,3.21645
1.24,1.65,43.9356,3.06157
1.25,1.65,37.2321,2.92948
1.26,1.65,31.4939,2.84852
1.27,1.65,26.8532,2.79997
1.28,1.65,23.1533,2.78587
1.29,1.65,20.2196,2.79958
1.3,1.65,17.8766,2.8268
1.31,1.65,16.0005,2.86413
1.32,1.65,14.4546,2.90218
1.33,1.65,13.1566,2.93482
1.34,1.65,12.0462,2.95294
1.35,1.65,11.0634,2.96004
1.36,1.65,10.1622,2.93523
1.37,1.65,9.36439,2.89125
1.38,1.65,8.65243,2.8318
1.39,1.65,8.0505,2.76074
1.4,1.65,7.56448,2.6995
1.41,1.65,7.20487,2.63826
1.42,1.65,6.99856,2.60428
1.43,1.65,6.95756,2.57679
1.44,1.65,7.11738,2.58651
1.45,1.65,7.5223,2.61593
1.46,1.65,8.21736,2.69024
1.47,1.65,9.30601,2.81134
1.48,1.65,10.8902,2.99229
1.49,1.65,12.0169,2.9516
1.5,1.65,12.5933,2.66583
1.51,1.65,12.9822,2.349
1.52,1.65,12.7118,1.94573
1.53,1.65,11.7317,1.52987
1.54,1.65,10.3245,1.17081
1.55,1.65,8.83983,0.921213
1.56,1.65,7.54329,0.779883
1.57,1.65,6.52484,0.710925
1.58,1.65,5.79069,0.694667
1.59,1.65,5.33098,0.702118
1.6,1.65,5.09535,0.750049
1.61,1.65,5.07469,0.829916
1.62,1.65,5.23055,0.951026
1.63,1.65,5.5802,1.13005
1.64,1.65,6.08128,1.33624
1.65,1.65,6.68064,1.54179
1.66,1.65,7.33529,1.73642
1.67,1.65,7.92726,1.84341
1.68,1.65,8.35743,1.88455
1.69,1.65,8.54787,1.8483
1.7,1.65,8.40782,1.76897
1.71,1.65,8,1.65876
1.72,1.65,7.4764,1.56302
1.73,1.65,6.91188,1.47405
1.74,1.65,6.39769,1.38773
1.75,1.65,5.94364,1.32118
1.76,1.65,5.54492,1.2493
1.77,1.65,5.22224,1.20601
1.78,1.65,4.95504,1.14895
1.79,1.65,4.73964,1.10075
1.8,1.65,4.53871,1.06025
1.81,1.65,4.38728,1.01973
1.82,1.65,4.2614,0.987085
1.83,1.65,4.169,0.952151
1.84,1.65,4.08903,0.92016
1.85,1.65,4.02458,0.891784
1.86,1.65,3.98819,0.863676
1.87,1.65,3.96858,0.831468
1.88,1.65,3.96621,0.809064
1.89,1.65,3.9971,0.788749
1.9,1.65,4.03351,0.768458
1.91,1.65,4.09187,0.744182
1.92,1.65,4.1638,0.721299
1.93,1.65,4.24401,0.704045
1.94,1.65,4.32424,0.683818
1.95,1.65,4.40714,0.663811
1.96,1.65,4.46881,0.650787
1.97,1.65,4.53884,0.631795
1.98,1.65,4.59959,0.625753
1.99,1.65,4.64461,0.6151
2,1.65,4.66806,0.600932
1.08,1.7,1.76488,0.292951
1.09,1.7,3.30456,0.520497
1.1,1.7,4.85487,0.716346
1.11,1.7,6.59629,0.905818
1.12,1.7,8.62662,1.09619
1.13,1.7,11.1324,1.29494
1.14,1.7,14.3128,1.51223
1.15,1.7,18.4131,1.75093
1.16,1.7,23.7002,2.03284
1.17,1.7,30.4164,2.33933
1.18,1.7,38.358,2.66366
1.19,1.7,46.5647,2.96292
1.2,1.7,53.021,3.16193
1.21,1.7,55.4462,3.21002
1.22,1.7,53.2267,3.14031
1.23,1.7,47.8004,2.99325
1.24,1.7,41.2454,2.85094
1.25,1.7,34.9856,2.72883
1.26,1.7,29.6486,2.65507
1.27,1.7,25.3246,2.60955
1.28,1.7,21.876,2.59912
1.29,1.7,19.1454,2.61061
1.3,1.7,16.9817,2.63443
1.31,1.7,15.2362,2.67156
1.32,1.7,13.7912,2.69704
1.33,1.7,12.5932,2.74443
1.34,1.7,11.5549,2.76045
1.35,1.7,10.6358,2.75723
1.36,1.7,9.79551,2.74043
1.37,1.7,9.03599,2.69357
1.38,1.7,8.36407,2.6484
1.39,1.7,7.78746,2.59083
1.4,1.7,7.31549,2.52461
1.41,1.7,6.97721,2.47248
1.42,1.7,6.77226,2.43963
1.43,1.7,6.73987,2.42365
1.44,1.7,6.88239,2.43542
1.45,1.7,7.26311,2.47405
1.46,1.7,7.93929,2.54968
1.47,1.7,8.9839,2.66403
1.48,1.7,10.5116,2.84373
1.49,1.7,11.5797,2.80901
1.5,1.7,12.1275,2.5441
1.51,1.7,12.4974,2.23259
1.52,1.7,12.2234,1.84788
1.53,1.7,11.2738,1.44803
1.54,1.7,9.91086,1.10554
1.55,1.7,8.47966,0.866172
1.56,1.7,7.22541,0.730145
1.57,1.7,6.23387,0.656074
1.58,1.7,5.52728,0.635919
1.59,1.7,5.07358,0.643007
1.6,1.7,4.84955,0.679257
1.61,1.7,4.82348,0.751274
1.62,1.7,4.98236,0.856722
1.63,1.7,5.29943,1.01104
1.64,1.7,5.77381,1.19725
1.65,1.7,6.3553,1.39414
1.66,1.7,6.98666,1.56338
1.67,1.7,7.5698,1.67292
1.68,1.7,7.99971,1.70824
1.69,1.7,8.17538,1.67095
1.7,1.7,8.06257,1.59844
1.71,1.7,7.67996,1.50272
1.72,1.7,7.15376,1.41674
1.73,1.7,6.59528,1.32833
1.74,1.7,6.10574,1.26163
1.75,1.7,5.66088,1.19211
1.76,1.7,5.2758,1.13028
1.77,1.7,4.95312,1.09276
1.78,1.7,4.68165,1.04783
1.79,1.7,4.46879,0.999939
1.8,1.7,4.29159,0.970453
1.81,1.7,4.13601,0.928516
1.82,1.7,4.01563,0.901038
1.83,1.7,3.90416,0.869038
1.84,1.7,3.83013,0.842264
1.85,1.7,3.78286,0.819294
1.86,1.7,3.74569,0.784183
1.87,1.7,3.72591,0.754099
1.88,1.7,3.7252,0.736235
1.89,1.7,3.73459,0.716373
1.9,1.7,3.77629,0.694798
1.91,1.7,3.84004,0.673554
1.92,1.7,3.90938,0.660444
1.93,1.7,3.98696,0.642245
1.94,1.7,4.07489,0.619504
1.95,1.7,4.15618,0.608039
1.96,1.7,4.22343,0.595741
1.97,1.7,4.28988,0.580455
1.98,1.7,4.33709,0.568764
1.99,1.7,4.37978,0.560765
2,1.7,4.41434,0.552121
1.08,1.75,1.68783,0.269339
1.09,1.75,3.14585,0.480102
1.1,1.75,4.61185,0.663558
1.11,1.75,6.24745,0.836804
1.12,1.75,8.16052,1.0146
1.13,1.75,10.5237,1.20422
1.14,1.75,13.5001,1.40321
1.15,1.75,17.3386,1.63431
1.16,1.75,22.2935,1.89088
1.17,1.75,28.5436,2.18185
1.18,1.75,35.9759,2.48011
1.19,1.75,43.67,2.75901
1.2,1.75,49.6975,2.94216
1.21,1.75,51.9852,2.99724
1.22,1.75,49.9187,2.92868
1.23,1.75,44.8605,2.78871
1.24,1.75,38.7349,2.65848
1.25,1.75,32.9017,2.54298
1.26,1.75,27.9247,2.47311
1.27,1.75,23.8987,2.43172
1.28,1.75,20.6943,2.41906
1.29,1.75,18.1524,2.43446
1.3,1.75,16.1362,2.45597
1.31,1.75,14.5188,2.49025
1.32,1.75,13.1858,2.52736
1.33,1.75,12.0606,2.55225
1.34,1.75,11.1006,2.56838
1.35,1.75,10.2336,2.57644
1.36,1.75,9.45239,2.55511
1.37,1.75,8.73464,2.52483
1.38,1.75,8.09086,2.47306
1.39,1.75,7.53376,2.42208
1.4,1.75,7.0861,2.36866
1.41,1.75,6.75394,2.31978
1.42,1.75,6.56201,2.2913
1.43,1.75,6.52715,2.28483
1.44,1.75,6.66197,2.29787
1.45,1.75,7.02407,2.34479
1.46,1.75,7.66248,2.4106
1.47,1.75,8.6701,2.53095
1.48,1.75,10.1417,2.71087
1.49,1.75,11.1677,2.68239
1.5,1.75,11.6736,2.42049
1.51,1.75,12.0214,2.13431
1.52,1.75,11.7515,1.76781
1.53,1.75,10.8262,1.37864
1.54,1.75,9.50809,1.04869
1.55,1.75,8.12871,0.815634
1.56,1.75,6.91387,0.677505
1.57,1.75,5.9573,0.607786
1.58,1.75,5.27626,0.586585
1.59,1.75,4.83829,0.588426
1.6,1.75,4.6125,0.612354
1.61,1.75,4.58279,0.675136
1.62,1.75,4.71783,0.772565
1.63,1.75,5.02973,0.907453
1.64,1.75,5.47493,1.0728
1.65,1.75,6.03055,1.26136
1.66,1.75,6.64723,1.40568
1.67,1.75,7.22136,1.50624
1.68,1.75,7.6535,1.53038
1.69,1.75,7.8493,1.5109
1.7,1.75,7.72413,1.43569
1.71,1.75,7.36511,1.35755
1.72,1.75,6.85735,1.27455
1.73,1.75,6.30779,1.20429
1.74,1.75,5.80459,1.14056
1.75,1.75,5.36424,1.0796
1.76,1.75,4.99757,1.03575
1.77,1.75,4.6927,0.99115
1.78,1.75,4.43807,0.949035
1.79,1.75,4.21556,0.919079
1.8,1.75,4.03984,0.87982
1.81,1.75,3.88564,0.852756
1.82,1.75,3.77434,0.827374
1.83,1.75,3.67459,0.793773
1.84,1.75,3.60208,0.762269
1.85,1.75,3.54247,0.742734
1.86,1.75,3.51047,0.722074
1.87,1.75,3.49179,0.692359
1.88,1.75,3.49529,0.675876
1.89,1.75,3.50756,0.652714
1.9,1.75,3.54456,0.634906
1.91,1.75,3.6047,0.617144
1.92,1.75,3.67268,0.594379
1.93,1.75,3.74478,0.582768
1.94,1.75,3.82374,0.56789
1.95,1.75,3.91154,0.550623
1.96,1.75,3.98529,0.541936
1.97,1.75,4.04523,0.534126
1.98,1.75,4.09388,0.526395
1.99,1.75,4.13131,0.517728
2,1.75,4.17417,0.508557
1.08,1.8,1.61406,0.247453
1.09,1.8,3.00298,0.443339
1.1,1.8,4.38714,0.614249
1.11,1.8,5.9318,0.77592
1.12,1.8,7.72672,0.944703
1.13,1.8,9.94772,1.11891
1.14,1.8,12.7312,1.30669
1.15,1.8,16.3401,1.51854
1.16,1.8,20.9787,1.7638
1.17,1.8,26.8272,2.03254
1.18,1.8,33.7905,2.314
1.19,1.8,41.0021,2.56958
1.2,1.8,46.6311,2.74397
1.21,1.8,48.7778,2.7947
1.22,1.8,46.8623,2.72913
1.23,1.8,42.1412,2.60222
1.24,1.8,36.4343,2.47913
1.25,1.8,30.9832,2.37316
1.26,1.8,26.3406,2.30679
1.27,1.8,22.5761,2.27259
1.28,1.8,19.5964,2.25825
1.29,1.8,17.234,2.25928
1.3,1.8,15.3435,2.28764
1.31,1.8,13.8504,2.31762
1.32,1.8,12.6127,2.35544
1.33,1.8,11.5675,2.37983
1.34,1.8,10.6626,2.4007
1.35,1.8,9.86279,2.40123
1.36,1.8,9.11976,2.38786
1.37,1.8,8.44271,2.35426
1.38,1.8,7.83019,2.31114
1.39,1.8,7.29969,2.26793
1.4,1.8,6.87266,2.2166
1.41,1.8,6.54651,2.17895
1.42,1.8,6.35948,2.15363
1.43,1.8,6.31823,2.15279
1.44,1.8,6.45437,2.16486
1.45,1.8,6.79247,2.21283
1.46,1.8,7.40499,2.28592
1.47,1.8,8.3657,2.4052
1.48,1.8,9.7862,2.57501
1.49,1.8,10.7664,2.55156
1.5,1.8,11.2481,2.30223
1.51,1.8,11.5634,2.02082
1.52,1.8,11.2897,1.67961
1.53,1.8,10.3953,1.30778
1.54,1.8,9.11545,0.992382
1.55,1.8,7.78223,0.761743
1.56,1.8,6.61159,0.630251
1.57,1.8,5.69309,0.561731
1.58,1.8,5.02614,0.538933
1.59,1.8,4.60752,0.537936
1.6,1.8,4.39012,0.56001
1.61,1.8,4.35358,0.606426
1.62,1.8,4.48812,0.696439
1.63,1.8,4.76795,0.824484
1.64,1.8,5.19867,0.976263
1.65,1.8,5.73866,1.12873
1.66,1.8,6.33711,1.26467
1.67,1.8,6.90382,1.36362
1.68,1.8,7.32981,1.38302
1.69,1.8,7.52166,1.36153
1.7,1.8,7.4075,1.29928
1.71,1.8,7.05271,1.22281
1.72,1.8,6.5553,1.14782
1.73,1.8,6.02255,1.08173
1.74,1.8,5.53201,1.0297
1.75,1.8,5.11321,0.987807
1.76,1.8,4.75419,0.93713
1.77,1.8,4.43992,0.89789
1.78,1.8,4.19081,0.865189
1.79,1.8,3.98231,0.828888
1.8,1.8,3.80948,0.794259
1.81,1.8,3.66509,0.769793
1.82,1.8,3.5417,0.744145
1.83,1.8,3.44884,0.722864
1.84,1.8,3.37433,0.70011
1.85,1.8,3.32309,0.672889
1.86,1.8,3.28573,0.655491
1.87,1.8,3.27475,0.634066
1.88,1.8,3.2743,0.619979
1.89,1.8,3.28919,0.59876
1.9,1.8,3.33344,0.581454
1.91,1.8,3.38256,0.567832
1.92,1.8,3.44915,0.54675
1.93,1.8,3.5273,0.5277
1.94,1.8,3.60724,0.515428
1.95,1.8,3.68091,0.510293
1.96,1.8,3.7588,0.493995
1.97,1.8,3.81794,0.487771
1.98,1.8,3.85951,0.481808
1.99,1.8,3.90659,0.471695
2,1.8,3.9306,0.465799
1.08,1.85,1.5436,0.227819
1.09,1.85,2.86629,0.409435
1.1,1.85,4.17721,0.56989
1.11,1.85,5.63604,0.720788
1.12,1.85,7.32462,0.878955
1.13,1.85,9.4102,1.03924
1.14,1.85,12.0218,1.21684
1.15,1.85,15.4147,1.41348
1.16,1.85,19.7434,1.6419
1.17,1.85,25.2601,1.89542
1.18,1.85,31.7748,2.15781
1.19,1.85,38.5294,2.39584
1.2,1.85,43.7882,2.56077
1.21,1.85,45.8252,2.60527
1.22,1.85,44.0295,2.54978
1.23,1.85,39.6243,2.42736
1.24,1.85,34.2843,2.31348
1.25,1.85,29.2004,2.2158
1.26,1.85,24.8602,2.15457
1.27,1.85,21.354,2.12291
1.28,1.85,18.5715,2.11134
1.29,1.85,16.3753,2.11082
1.3,1.85,14.6203,2.1359
1.31,1.85,13.2218,2.15974
1.32,1.85,12.0713,2.19588
1.33,1.85,11.0971,2.22228
1.34,1.85,10.2621,2.24259
1.35,1.85,9.51642,2.24402
1.36,1.85,8.81274,2.22994
1.37,1.85,8.16498,2.20052
1.38,1.85,7.59093,2.16696
1.39,1.85,7.07635,2.12179
1.4,1.85,6.6581,2.07987
1.41,1.85,6.3473,2.0437
1.42,1.85,6.16395,2.02456
1.43,1.85,6.11302,2.02061
1.44,1.85,6.24349,2.03917
1.45,1.85,6.56777,2.09332
1.46,1.85,7.14715,2.16425
1.47,1.85,8.07611,2.27787
1.48,1.85,9.43813,2.44754
1.49,1.85,10.3813,2.42959
1.5,1.85,10.8255,2.19376
1.51,1.85,11.1181,1.92732
1.52,1.85,10.8418,1.59761
1.53,1.85,9.97243,1.2449
1.54,1.85,8.73779,0.936759
1.55,1.85,7.45481,0.721787
1.56,1.85,6.3232,0.588992
1.57,1.85,5.43486,0.522078
1.58,1.85,4.79727,0.498071
1.59,1.85,4.37948,0.492332
1.6,1.85,4.17106,0.507618
1.61,1.85,4.13849,0.547788
1.62,1.85,4.25877,0.629123
1.63,1.85,4.53783,0.740914
1.64,1.85,4.94684,0.872041
1.65,1.85,5.46463,1.01088
1.66,1.85,6.03728,1.14168
1.67,1.85,6.58535,1.22467
1.68,1.85,7.00378,1.24097
1.69,1.85,7.19801,1.22778
1.7,1.85,7.10591,1.16622
1.71,1.85,6.75418,1.10785
1.72,1.85,6.28086,1.03642
1.73,1.85,5.76542,0.979056
1.74,1.85,5.28189,0.926057
1.75,1.85,4.86316,0.884937
1.76,1.85,4.51185,0.854321
1.77,1.85,4.2089,0.817362
1.78,1.85,3.96222,0.774671
1.79,1.85,3.74911,0.753565
1.8,1.85,3.57979,0.721158
1.81,1.85,3.45273,0.707612
1.82,1.85,3.33919,0.681798
1.83,1.85,3.2443,0.655786
1.84,1.85,3.16617,0.634932
1.85,1.85,3.10781,0.616233
1.86,1.85,3.07742,0.597373
1.87,1.85,3.05725,0.581514
1.88,1.85,3.06372,0.56065
1.89,1.85,3.08124,0.547111
1.9,1.85,3.12509,0.527653
1.91,1.85,3.18903,0.514561
1.92,1.85,3.24892,0.496113
1.93,1.85,3.31562,0.487252
1.94,1.85,3.39935,0.470901
1.95,1.85,3.47746,0.459226
1.96,1.85,3.54323,0.45357
1.97,1.85,3.60163,0.445628
1.98,1.85,3.64545,0.44469
1.99,1.85,3.6918,0.432076
2,1.85,3.72218,0.429852
1.08,1.9,1.47741,0.209496
1.09,1.9,2.73577,0.37826
1.1,1.9,3.97779,0.526896
1.11,1.9,5.35329,0.668918
1.12,1.9,6.9467,0.812754
1.13,1.9,8.91345,0.967093
1.14,1.9,11.3608,1.13316
1.15,1.9,14.5424,1.31864
1.16,1.9,18.6172,1.53151
1.17,1.9,23.7777,1.76996
1.18,1.9,29.8929,2.01338
1.19,1.9,36.2301,2.23931
1.2,1.9,41.1688,2.39489
1.21,1.9,43.075,2.43449
1.22,1.9,41.3918,2.38044
1.23,1.9,37.3,2.27097
1.24,1.9,32.2844,2.15951
1.25,1.9,27.5526,2.07083
1.26,1.9,23.4898,2.01031
1.27,1.9,20.2054,1.98066
1.28,1.9,17.6192,1.97179
1.29,1.9,15.5684,1.96975
1.3,1.9,13.9427,1.99057
1.31,1.9,12.6292,2.01892
1.32,1.9,11.5701,2.04387
1.33,1.9,10.6748,2.07571
1.34,1.9,9.87786,2.09347
1.35,1.9,9.17095,2.097
1.36,1.9,8.52184,2.08345
1.37,1.9,7.91581,2.06089
1.38,1.9,7.34906,2.02365
1.39,1.9,6.859,1.9864
1.4,1.9,6.45428,1.94997
1.41,1.9,6.15732,1.92045
1.42,1.9,5.97649,1.90465
1.43,1.9,5.92896,1.90655
1.44,1.9,6.04912,1.92763
1.45,1.9,6.34905,1.96897
1.46,1.9,6.90786,2.04963
1.47,1.9,7.7964,2.16152
1.48,1.9,9.09718,2.32575
1.49,1.9,9.99752,2.31388
1.5,1.9,10.4148,2.0923
1.51,1.9,10.6882,1.83695
1.52,1.9,10.4203,1.52254
1.53,1.9,9.57763,1.18056
1.54,1.9,8.3717,0.889699
1.55,1.9,7.12836,0.68339
1.56,1.9,6.03283,0.552714
1.57,1.9,5.18625,0.485385
1.58,1.9,4.57332,0.456049
1.59,1.9,4.17576,0.448466
1.6,1.9,3.96348,0.461642
1.61,1.9,3.92411,0.501191
1.62,1.9,4.04086,0.560682
1.63,1.9,4.309,0.6622
1.64,1.9,4.70174,0.783845
1.65,1.9,5.2064,0.914225
1.66,1.9,5.75221,1.02567
1.67,1.9,6.28675,1.09907
1.68,1.9,6.70308,1.12232
1.69,1.9,6.88847,1.1069
1.7,1.9,6.81099,1.05951
1.71,1.9,6.4743,1.00163
1.72,1.9,5.9973,0.93903
1.73,1.9,5.50503,0.880077
1.74,1.9,5.03666,0.843045
1.75,1.9,4.63098,0.804154
1.76,1.9,4.27997,0.76532
1.77,1.9,3.98895,0.740093
1.78,1.9,3.75006,0.706413
1.79,1.9,3.54994,0.679531
1.8,1.9,3.37638,0.65461
1.81,1.9,3.24242,0.63446
1.82,1.9,3.12657,0.619586
1.83,1.9,3.04241,0.595354
1.84,1.9,2.97014,0.578739
1.85,1.9,2.92036,0.560735
1.86,1.9,2.88173,0.542148
1.87,1.9,2.86606,0.526164
1.88,1.9,2.8681,0.512913
1.89,1.9,2.88893,0.50081
1.9,1.9,2.9279,0.482512
1.91,1.9,2.98208,0.46547
1.92,1.9,3.04528,0.457154
1.93,1.9,3.13077,0.44402
1.94,1.9,3.20638,0.436028
1.95,1.9,3.27074,0.417773
1.96,1.9,3.34179,0.413009
1.97,1.9,3.40256,0.405109
1.98,1.9,3.44546,0.404526
1.99,1.9,3.47989,0.391701
2,1.9,3.50308,0.393707
1.08,1.95,1.41382,0.19287
1.09,1.95,2.60896,0.348309
1.1,1.95,3.78838,0.488085
1.11,1.95,5.09466,0.6201
1.12,1.95,6.59399,0.757348
1.13,1.95,8.43504,0.903045
1.14,1.95,10.7557,1.05769
1.15,1.95,13.7391,1.23392
1.16,1.95,17.5676,1.42878
1.17,1.95,22.4125,1.65288
1.18,1.95,28.1416,1.87896
1.19,1.95,34.0926,2.09314
1.2,1.95,38.743,2.23679
1.21,1.95,40.518,2.27771
1.22,1.95,38.9698,2.22362
1.23,1.95,35.1286,2.12464
1.24,1.95,30.4637,2.01784
1.25,1.95,25.9955,1.93501
1.26,1.95,22.2168,1.87639
1.27,1.95,19.1503,1.85123
1.28,1.95,16.7228,1.83741
1.29,1.95,14.8156,1.84049
1.3,1.95,13.3061,1.86542
1.31,1.95,12.0813,1.8848
1.32,1.95,11.0932,1.91167
1.33,1.95,10.2567,1.94107
1.34,1.95,9.51844,1.95157
1.35,1.95,8.85257,1.9541
1.36,1.95,8.24449,1.95122
1.37,1.95,7.65992,1.92591
1.38,1.95,7.13901,1.89492
1.39,1.95,6.65808,1.86078
1.4,1.95,6.26535,1.8252
1.41,1.95,5.97282,1.80409
1.42,1.95,5.79599,1.7916
1.43,1.95,5.74761,1.79814
1.44,1.95,5.8538,1.81886
1.45,1.95,6.14103,1.86874
1.46,1.95,6.67581,1.94222
1.47,1.95,7.52363,2.05281
1.48,1.95,8.77361,2.20991
1.49,1.95,9.63101,2.20365
1.5,1.95,10.0266,1.99111
1.51,1.95,10.2683,1.75039
1.52,1.95,10.0061,1.44472
1.53,1.95,9.18068,1.12212
1.54,1.95,8.01668,0.842901
1.55,1.95,6.82165,0.639327
1.56,1.95,5.77155,0.514501
1.57,1.95,4.94279,0.448827
1.58,1.95,4.35586,0.419215
1.59,1.95,3.97359,0.408716
1.6,1.95,3.77584,0.422042
1.61,1.95,3.73008,0.451931
1.62,1.95,3.83634,0.512245
1.63,1.95,4.08657,0.596787
1.64,1.95,4.46827,0.700418
1.65,1.95,4.95219,0.818756
1.66,1.95,5.49085,0.915505
1.67,1.95,6.00334,0.992913
1.68,1.95,6.41313,1.01197
1.69,1.95,6.61103,0.991029
1.7,1.95,6.51892,0.951118
1.71,1.95,6.19563,0.898771
1.72,1.95,5.74873,0.847875
1.73,1.95,5.26225,0.801255
1.74,1.95,4.80904,0.750766
1.75,1.95,4.41266,0.728574
1.76,1.95,4.07241,0.692526
1.77,1.95,3.79174,0.662961
1.78,1.95,3.549,0.642989
1.79,1.95,3.3466,0.614756
1.8,1.95,3.18451,0.595732
1.81,1.95,3.06584,0.579178
1.82,1.95,2.94995,0.554865
1.83,1.95,2.86145,0.538065
1.84,1.95,2.79077,0.52415
1.85,1.95,2.7418,0.507257
1.86,1.95,2.70438,0.499869
1.87,1.95,2.68472,0.483544
1.88,1.95,2.68583,0.46696
1.89,1.95,2.70603,0.453097
1.9,1.95,2.74495,0.439812
1.91,1.95,2.80175,0.42851
1.92,1.95,2.86046,0.419143
1.93,1.95,2.93862,0.407166
1.94,1.95,3.00724,0.397625
1.95,1.95,3.08887,0.390906
1.96,1.95,3.15724,0.381309
1.97,1.95,3.21255,0.370369
1.98,1.95,3.25586,0.372088
1.99,1.95,3.29006,0.360437
2,1.95,3.30481,0.358325
1.08,2,1.35433,0.177563
1.09,2,2.49271,0.322806
1.1,2,3.61505,0.451704
1.11,2,4.85031,0.57638
1.12,2,6.26137,0.705388
1.13,2,7.99901,0.83862
1.14,2,10.1838,0.987749
1.15,2,12.9775,1.14801
1.16,2,16.5994,1.33572
1.17,2,21.141,1.5451
1.18,2,26.5232,1.76082
1.19,2,32.1142,1.95822
1.2,2,36.4841,2.0907
1.21,2,38.1624,2.13116
1.22,2,36.71,2.08246
1.23,2,33.1061,1.98426
1.24,2,28.7234,1.88435
1.25,2,24.5547,1.80237
1.26,2,21.0203,1.75487
1.27,2,18.1541,1.7295
1.28,2,15.8986,1.71914
1.29,2,14.1079,1.72122
1.3,2,12.7005,1.74001
1.31,2,11.5685,1.76233
1.32,2,10.6539,1.79207
1.33,2,9.87109,1.81349
1.34,2,9.18334,1.82626
1.35,2,8.55295,1.8289
1.36,2,7.97345,1.82163
1.37,2,7.42496,1.80139
1.38,2,6.921,1.77524
1.39,2,6.46689,1.74664
1.4,2,6.08739,1.72049
1.41,2,5.80078,1.69693
1.42,2,5.62379,1.68371
1.43,2,5.57248,1.69337
1.44,2,5.66395,1.71525
1.45,2,5.94532,1.76381
1.46,2,6.45406,1.83852
1.47,2,7.26118,1.94497
1.48,2,8.46505,2.10502
1.49,2,9.26767,2.09945
1.5,2,9.64176,1.89707
1.51,2,9.87169,1.66759
1.52,2,9.60339,1.37517
1.53,2,8.80413,1.07146
1.54,2,7.68465,0.798817
1.55,2,6.52061,0.602806
1.56,2,5.50956,0.483215
1.57,2,4.71992,0.418054
1.58,2,4.14296,0.385655
1.59,2,3.77772,0.375557
1.6,2,3.58458,0.381737
1.61,2,3.54113,0.405665
1.62,2,3.64654,0.459348
1.63,2,3.88226,0.53795
1.64,2,4.24268,0.630116
1.65,2,4.70639,0.737874
1.66,2,5.23614,0.828468
1.67,2,5.7433,0.892994
1.68,2,6.1405,0.912757
1.69,2,6.3317,0.894108
1.7,2,6.25024,0.854847
1.71,2,5.93923,0.802474
1.72,2,5.49519,0.762651
1.73,2,5.01661,0.724467
1.74,2,4.57966,0.677718
1.75,2,4.19983,0.652911
1.76,2,3.86844,0.62204
1.77,2,3.59765,0.606829
1.78,2,3.35643,0.58311
1.79,2,3.16854,0.567428
1.8,2,3.01218,0.54341
1.81,2,2.87727,0.526524
1.82,2,2.77234,0.51372
1.83,2,2.68603,0.497717
1.84,2,2.62327,0.482482
1.85,2,2.57066,0.468479
1.86,2,2.53442,0.455595
1.87,2,2.51314,0.436322
1.88,2,2.51508,0.427926
1.89,2,2.54347,0.41292
1.9,2,2.56777,0.403183
1.91,2,2.63063,0.393275
1.92,2,2.69774,0.381399
1.93,2,2.76159,0.366758
1.94,2,2.83702,0.361905
1.95,2,2.90918,0.356056
1.96,2,2.97643,0.349434
1.97,2,3.02156,0.33698
1.98,2,3.07559,0.334237
1.99,2,3.10359,0.331457
2,2,3.13061,0.327888
1.08,2.05,1.2982,0.163992
1.09,2.05,2.38494,0.297776
1.1,2.05,3.45028,0.419234
1.11,2.05,4.62143,0.535359
1.12,2.05,5.96351,0.657274
1.13,2.05,7.59138,0.783652
1.14,2.05,9.65203,0.920681
1.15,2.05,12.2827,1.07519
1.16,2.05,15.6907,1.24557
1.17,2.05,19.942,1.44398
1.18,2.05,25.0204,1.6471
1.19,2.05,30.2519,1.83134
1.2,2.05,34.3718,1.95461
1.21,2.05,35.9507,1.99037
1.22,2.05,34.5991,1.94565
1.23,2.05,31.2163,1.85618
1.24,2.05,27.124,1.76027
1.25,2.05,23.2268,1.68904
1.26,2.05,19.9058,1.64245
1.27,2.05,17.2303,1.61676
1.28,2.05,15.1153,1.60801
1.29,2.05,13.4483,1.61037
1.3,2.05,12.1358,1.62732
1.31,2.05,11.0889,1.64368
1.32,2.05,10.2202,1.67279
1.33,2.05,9.50393,1.69657
1.34,2.05,8.85736,1.70926
1.35,2.05,8.27293,1.71745
1.36,2.05,7.71533,1.70408
