W,Q2,Sigma_t,Sigma_l
1.27,3.9,3.82596,0.322361
1.28,3.9,3.81618,0.332319
1.29,3.9,3.83103,0.338715
1.3,3.9,3.8474,0.3506
1.31,3.9,3.8686,0.358057
1.32,3.9,3.8786,0.365004
1.33,3.9,3.85906,0.366532
1.34,3.9,3.81091,0.364627
1.35,3.9,3.72796,0.359119
1.36,3.9,3.59875,0.346973
1.37,3.9,3.43948,0.335352
1.38,3.9,3.26784,0.320982
1.39,3.9,3.09066,0.303924
1.4,3.9,2.92993,0.291114
1.41,3.9,2.79347,0.278372
1.42,3.9,2.7122,0.26419
1.43,3.9,2.67488,0.251749
1.44,3.9,2.70144,0.241322
1.45,3.9,2.79807,0.23247
1.46,3.9,2.99596,0.228749
1.47,3.9,3.31538,0.225789
1.48,3.9,3.82034,0.235164
1.49,3.9,4.13186,0.296198
1.5,3.9,4.2271,0.397291
1.51,3.9,4.27201,0.515762
1.52,3.9,4.11827,0.646513
1.53,3.9,3.73815,0.751363
1.54,3.9,3.2334,0.815001
1.55,3.9,2.71546,0.835205
1.56,3.9,2.27561,0.816356
1.57,3.9,1.94746,0.775082
1.58,3.9,1.71953,0.719854
1.59,3.9,1.58032,0.657348
1.6,3.9,1.51487,0.597544
1.61,3.9,1.51901,0.547455
1.62,3.9,1.57795,0.501908
1.63,3.9,1.68971,0.463942
1.64,3.9,1.86232,0.43768
1.65,3.9,2.07424,0.423179
1.66,3.9,2.32226,0.427832
1.67,3.9,2.55324,0.451704
1.68,3.9,2.7348,0.501309
1.69,3.9,2.81047,0.557099
1.7,3.9,2.73426,0.598229
1.71,3.9,2.53039,0.62544
1.72,3.9,2.26052,0.632686
1.73,3.9,1.98481,0.632708
1.74,3.9,1.73363,0.63021
1.75,3.9,1.51781,0.61213
1.76,3.9,1.33756,0.606715
1.77,3.9,1.18538,0.597447
1.78,3.9,1.06958,0.588085
1.79,3.9,0.967421,0.573683
1.8,3.9,0.886059,0.570102
1.81,3.9,0.818058,0.565209
1.82,3.9,0.760509,0.561531
1.83,3.9,0.720187,0.557538
1.84,3.9,0.686093,0.555071
1.85,3.9,0.658144,0.552045
1.86,3.9,0.637867,0.550013
1.87,3.9,0.626785,0.543473
1.88,3.9,0.627795,0.538471
1.89,3.9,0.631408,0.537551
1.9,3.9,0.644614,0.537569
1.91,3.9,0.669039,0.540048
1.92,3.9,0.697068,0.541505
1.93,3.9,0.729052,0.549083
1.94,3.9,0.760615,0.560605
1.95,3.9,0.790998,0.564521
1.96,3.9,0.817709,0.568569
1.97,3.9,0.841737,0.576997
1.98,3.9,0.855551,0.577286
1.99,3.9,0.863306,0.57836
2,3.9,0.869427,0.576195
1.08,3.95,0.0352803,0.00666378
1.09,3.95,0.229824,0.0402054
1.1,3.95,0.430706,0.075271
1.11,3.95,0.631003,0.110175
1.12,3.95,0.833717,0.147729
1.13,3.95,1.03933,0.186065
1.14,3.95,1.25762,0.224403
1.15,3.95,1.49687,0.261228
1.16,3.95,1.77561,0.301183
1.17,3.95,2.10381,0.338822
1.18,3.95,2.49695,0.368271
1.19,3.95,2.92054,0.38353
1.2,3.95,3.32647,0.385514
1.21,3.95,3.62532,0.368753
1.22,3.95,3.77879,0.344567
1.23,3.95,3.80922,0.324829
1.24,3.95,3.77197,0.307197
1.25,3.95,3.71763,0.299858
1.26,3.95,3.67539,0.302181
1.27,3.95,3.67231,0.307216
1.28,3.95,3.67941,0.31759
1.29,3.95,3.67713,0.326978
1.3,3.95,3.69801,0.335474
1.31,3.95,3.71296,0.343127
1.32,3.95,3.71825,0.350525
1.33,3.95,3.70662,0.352668
1.34,3.95,3.66192,0.350151
1.35,3.95,3.57394,0.344301
1.36,3.95,3.45124,0.334548
1.37,3.95,3.29441,0.324348
1.38,3.95,3.12864,0.307838
1.39,3.95,2.95794,0.295845
1.4,3.95,2.80646,0.280631
1.41,3.95,2.68425,0.268045
1.42,3.95,2.60012,0.256518
1.43,3.95,2.56635,0.242661
1.44,3.95,2.59378,0.233807
1.45,3.95,2.68187,0.225506
1.46,3.95,2.86695,0.218863
1.47,3.95,3.17463,0.218514
1.48,3.95,3.65756,0.227263
1.49,3.95,3.95429,0.280751
1.5,3.95,4.04159,0.381159
1.51,3.95,4.08402,0.495616
1.52,3.95,3.93164,0.617493
1.53,3.95,3.56911,0.723625
1.54,3.95,3.07781,0.784759
1.55,3.95,2.58623,0.800138
1.56,3.95,2.16291,0.781202
1.57,3.95,1.84871,0.74613
1.58,3.95,1.63431,0.688954
1.59,3.95,1.50483,0.632579
1.6,3.95,1.4445,0.578888
1.61,3.95,1.44885,0.529614
1.62,3.95,1.50377,0.482576
1.63,3.95,1.61095,0.444847
1.64,3.95,1.77371,0.420943
1.65,3.95,1.98402,0.406305
1.66,3.95,2.22132,0.410312
1.67,3.95,2.44059,0.437113
1.68,3.95,2.6251,0.476774
1.69,3.95,2.69074,0.535518
1.7,3.95,2.61561,0.578717
1.71,3.95,2.42314,0.599203
1.72,3.95,2.15978,0.606042
1.73,3.95,1.89998,0.604252
1.74,3.95,1.65385,0.60346
1.75,3.95,1.45123,0.592093
1.76,3.95,1.27992,0.582147
1.77,3.95,1.13561,0.571476
1.78,3.95,1.01515,0.564772
1.79,3.95,0.92554,0.560334
1.8,3.95,0.84192,0.549524
1.81,3.95,0.780567,0.543958
1.82,3.95,0.7261,0.544184
1.83,3.95,0.682295,0.533672
1.84,3.95,0.651211,0.531575
1.85,3.95,0.624453,0.531609
1.86,3.95,0.603046,0.523666
1.87,3.95,0.594253,0.528513
1.88,3.95,0.591714,0.525556
1.89,3.95,0.600114,0.523821
1.9,3.95,0.61398,0.52257
1.91,3.95,0.636556,0.525891
1.92,3.95,0.66183,0.528434
1.93,3.95,0.693593,0.531621
1.94,3.95,0.724963,0.538457
1.95,3.95,0.758423,0.551547
1.96,3.95,0.785005,0.554666
1.97,3.95,0.807587,0.555868
1.98,3.95,0.821597,0.557343
1.99,3.95,0.825684,0.557087
2,3.95,0.828154,0.555898
1.08,4,0.0340364,0.00644256
1.09,4,0.221986,0.0385235
1.1,4,0.414601,0.0721452
1.11,4,0.608762,0.106063
1.12,4,0.803208,0.141694
1.13,4,1.00197,0.178322
1.14,4,1.20904,0.215743
1.15,4,1.43764,0.250902
1.16,4,1.70759,0.28864
1.17,4,2.02196,0.323807
1.18,4,2.39575,0.352631
1.19,4,2.8046,0.36877
1.2,4,3.18889,0.370292
1.21,4,3.47462,0.354229
1.22,4,3.62368,0.332156
1.23,4,3.64615,0.309358
1.24,4,3.62296,0.294634
1.25,4,3.56699,0.288417
1.26,4,3.52937,0.28984
1.27,4,3.52233,0.295195
1.28,4,3.52421,0.304769
1.29,4,3.5307,0.315378
1.3,4,3.54808,0.322427
1.31,4,3.5625,0.32996
1.32,4,3.56602,0.335358
1.33,4,3.55479,0.338097
1.34,4,3.50344,0.335623
1.35,4,3.42799,0.330673
1.36,4,3.31043,0.322621
1.37,4,3.16136,0.310665
1.38,4,2.99815,0.296272
1.39,4,2.83798,0.283206
1.4,4,2.69311,0.270135
1.41,4,2.57291,0.259596
1.42,4,2.48776,0.247697
1.43,4,2.46022,0.23985
1.44,4,2.48519,0.229118
1.45,4,2.57401,0.219394
1.46,4,2.74899,0.212978
1.47,4,3.04368,0.213701
1.48,4,3.49332,0.220023
1.49,4,3.77868,0.271039
1.5,4,3.86032,0.365962
1.51,4,3.89663,0.475083
1.52,4,3.75342,0.591724
1.53,4,3.4046,0.691038
1.54,4,2.93592,0.750121
1.55,4,2.46506,0.765803
1.56,4,2.05965,0.753046
1.57,4,1.75773,0.714434
1.58,4,1.55282,0.665208
1.59,4,1.42833,0.608075
1.6,4,1.37687,0.552576
1.61,4,1.37864,0.504519
1.62,4,1.43287,0.460657
1.63,4,1.53376,0.425465
1.64,4,1.69408,0.405716
1.65,4,1.89446,0.392267
1.66,4,2.12417,0.391479
1.67,4,2.33939,0.415319
1.68,4,2.50811,0.462614
1.69,4,2.57388,0.508501
1.7,4,2.50181,0.55449
1.71,4,2.31805,0.574446
1.72,4,2.07072,0.581025
1.73,4,1.8177,0.582012
1.74,4,1.58643,0.578749
1.75,4,1.38547,0.575137
1.76,4,1.22022,0.56629
1.77,4,1.08377,0.551643
1.78,4,0.970835,0.542648
1.79,4,0.879231,0.537421
1.8,4,0.80516,0.531311
1.81,4,0.74579,0.526157
1.82,4,0.691567,0.518853
1.83,4,0.648139,0.512896
1.84,4,0.615598,0.509095
1.85,4,0.596084,0.5114
1.86,4,0.575038,0.507747
1.87,4,0.565654,0.503429
1.88,4,0.565844,0.507124
1.89,4,0.57006,0.509532
1.9,4,0.583449,0.508946
1.91,4,0.605897,0.509646
1.92,4,0.632322,0.509459
1.93,4,0.658121,0.514264
1.94,4,0.691422,0.519962
1.95,4,0.720205,0.524586
1.96,4,0.745173,0.534721
1.97,4,0.76888,0.535076
1.98,4,0.784081,0.53643
1.99,4,0.78949,0.542136
2,4,0.791975,0.540103
1.08,4.05,0.0327216,0.00617697
1.09,4.05,0.213664,0.0370926
1.1,4.05,0.400559,0.0695288
1.11,4.05,0.58793,0.101962
1.12,4.05,0.774033,0.135726
1.13,4.05,0.965324,0.171324
1.14,4.05,1.16459,0.207215
1.15,4.05,1.3836,0.240537
1.16,4.05,1.63984,0.275959
1.17,4.05,1.9428,0.310838
1.18,4.05,2.2966,0.338144
1.19,4.05,2.68809,0.354421
1.2,4.05,3.05765,0.35471
1.21,4.05,3.33017,0.341668
1.22,4.05,3.47496,0.317955
1.23,4.05,3.50107,0.296506
1.24,4.05,3.46893,0.283504
1.25,4.05,3.42073,0.277212
1.26,4.05,3.38193,0.278236
1.27,4.05,3.36629,0.283497
1.28,4.05,3.38214,0.292752
1.29,4.05,3.39085,0.301283
1.3,4.05,3.40693,0.31069
1.31,4.05,3.4182,0.317697
1.32,4.05,3.41792,0.323221
1.33,4.05,3.40755,0.324381
1.34,4.05,3.36873,0.322985
1.35,4.05,3.28821,0.317822
1.36,4.05,3.17098,0.3079
1.37,4.05,3.02942,0.297369
1.38,4.05,2.87478,0.285138
1.39,4.05,2.71924,0.273526
1.4,4.05,2.57889,0.259165
1.41,4.05,2.46821,0.248862
1.42,4.05,2.38489,0.237217
1.43,4.05,2.35732,0.232069
1.44,4.05,2.38047,0.223244
1.45,4.05,2.46616,0.215889
1.46,4.05,2.63508,0.209295
1.47,4.05,2.913,0.206795
1.48,4.05,3.35013,0.215391
1.49,4.05,3.61153,0.260313
1.5,4.05,3.68679,0.348335
1.51,4.05,3.71928,0.455221
1.52,4.05,3.58105,0.565667
1.53,4.05,3.23979,0.659142
1.54,4.05,2.79516,0.714266
1.55,4.05,2.34499,0.73578
1.56,4.05,1.96236,0.719004
1.57,4.05,1.67508,0.681241
1.58,4.05,1.477,0.641525
1.59,4.05,1.35946,0.586574
1.6,4.05,1.30556,0.534975
1.61,4.05,1.31052,0.485271
1.62,4.05,1.36635,0.446891
1.63,4.05,1.46516,0.412315
1.64,4.05,1.61841,0.390117
1.65,4.05,1.81164,0.378653
1.66,4.05,2.03098,0.379276
1.67,4.05,2.24047,0.403236
1.68,4.05,2.40317,0.439902
1.69,4.05,2.46268,0.489779
1.7,4.05,2.39861,0.534114
1.71,4.05,2.21907,0.557995
1.72,4.05,1.98127,0.564155
1.73,4.05,1.73993,0.562923
1.74,4.05,1.52036,0.552691
1.75,4.05,1.32482,0.55051
1.76,4.05,1.16489,0.544664
1.77,4.05,1.03535,0.530929
1.78,4.05,0.929021,0.523495
1.79,4.05,0.838395,0.514546
1.8,4.05,0.766132,0.509489
1.81,4.05,0.70886,0.503267
1.82,4.05,0.656438,0.500793
1.83,4.05,0.618536,0.496425
1.84,4.05,0.584678,0.488602
1.85,4.05,0.564164,0.493618
1.86,4.05,0.547004,0.490168
1.87,4.05,0.539759,0.489796
1.88,4.05,0.539596,0.487299
1.89,4.05,0.544559,0.493012
1.9,4.05,0.553991,0.494681
1.91,4.05,0.572316,0.493629
1.92,4.05,0.59766,0.494039
1.93,4.05,0.627571,0.498
1.94,4.05,0.65762,0.501765
1.95,4.05,0.687525,0.509655
1.96,4.05,0.711947,0.510906
1.97,4.05,0.732641,0.518629
1.98,4.05,0.746343,0.520007
1.99,4.05,0.753205,0.522018
2,4.05,0.756702,0.520624
1.08,4.1,0.0316736,0.00601588
1.09,4.1,0.206579,0.0359538
1.1,4.1,0.385804,0.06676
1.11,4.1,0.567029,0.0980006
1.12,4.1,0.745495,0.130899
1.13,4.1,0.929326,0.164176
1.14,4.1,1.12142,0.198434
1.15,4.1,1.32933,0.231597
1.16,4.1,1.57781,0.264873
1.17,4.1,1.86619,0.297585
1.18,4.1,2.20676,0.324524
1.19,4.1,2.57974,0.338946
1.2,4.1,2.93427,0.342049
1.21,4.1,3.19467,0.328283
1.22,4.1,3.33191,0.304475
1.23,4.1,3.36011,0.283637
1.24,4.1,3.3266,0.272528
1.25,4.1,3.28247,0.265902
1.26,4.1,3.24706,0.266035
1.27,4.1,3.23262,0.273166
1.28,4.1,3.24349,0.282631
1.29,4.1,3.2558,0.290809
1.3,4.1,3.26787,0.298502
1.31,4.1,3.28375,0.30482
1.32,4.1,3.28706,0.310171
1.33,4.1,3.26223,0.313444
1.34,4.1,3.222,0.311465
1.35,4.1,3.15511,0.307077
1.36,4.1,3.0417,0.296915
1.37,4.1,2.90554,0.288339
1.38,4.1,2.75402,0.274895
1.39,4.1,2.60425,0.262783
1.4,4.1,2.47469,0.252993
1.41,4.1,2.36378,0.241547
1.42,4.1,2.29251,0.231184
1.43,4.1,2.25432,0.223381
1.44,4.1,2.27761,0.214787
1.45,4.1,2.36624,0.206014
1.46,4.1,2.52208,0.200418
1.47,4.1,2.79509,0.198085
1.48,4.1,3.19992,0.205545
1.49,4.1,3.46103,0.248927
1.5,4.1,3.52395,0.33414
1.51,4.1,3.55753,0.437104
1.52,4.1,3.41654,0.540324
1.53,4.1,3.09745,0.631543
1.54,4.1,2.66363,0.688649
1.55,4.1,2.23217,0.702335
1.56,4.1,1.87053,0.689747
1.57,4.1,1.59242,0.660435
1.58,4.1,1.40605,0.615939
1.59,4.1,1.29509,0.56688
1.6,4.1,1.2438,0.514885
1.61,4.1,1.24944,0.469526
1.62,4.1,1.30354,0.428824
1.63,4.1,1.40108,0.397994
1.64,4.1,1.54708,0.374283
1.65,4.1,1.72811,0.362036
1.66,4.1,1.93644,0.3638
1.67,4.1,2.13672,0.388654
1.68,4.1,2.29619,0.426521
1.69,4.1,2.35546,0.474338
1.7,4.1,2.29287,0.511836
1.71,4.1,2.12551,0.53765
1.72,4.1,1.89636,0.541138
1.73,4.1,1.66,0.538293
1.74,4.1,1.44675,0.53265
1.75,4.1,1.26883,0.522726
1.76,4.1,1.11539,0.52328
1.77,4.1,0.988547,0.516855
1.78,4.1,0.887749,0.50693
1.79,4.1,0.800353,0.494613
1.8,4.1,0.731462,0.492918
1.81,4.1,0.674075,0.484528
1.82,4.1,0.626566,0.480651
1.83,4.1,0.590338,0.479081
1.84,4.1,0.55767,0.473769
1.85,4.1,0.534133,0.46633
1.86,4.1,0.518314,0.475438
1.87,4.1,0.512164,0.471719
1.88,4.1,0.513486,0.47293
1.89,4.1,0.517416,0.473842
1.9,4.1,0.528674,0.472027
1.91,4.1,0.547251,0.476723
1.92,4.1,0.56873,0.478164
1.93,4.1,0.594809,0.484902
1.94,4.1,0.624266,0.490463
1.95,4.1,0.651569,0.491629
1.96,4.1,0.680126,0.495732
1.97,4.1,0.699129,0.502074
1.98,4.1,0.712206,0.503529
1.99,4.1,0.719829,0.501583
2,4.1,0.721966,0.500234
1.08,4.15,0.0305732,0.00582651
1.09,4.15,0.199568,0.0343342
1.1,4.15,0.372868,0.0642896
1.11,4.15,0.546799,0.0945032
1.12,4.15,0.718851,0.125321
1.13,4.15,0.896597,0.157919
1.14,4.15,1.07936,0.191252
1.15,4.15,1.28332,0.221307
1.16,4.15,1.51485,0.254142
1.17,4.15,1.79561,0.28618
1.18,4.15,2.11903,0.310516
1.19,4.15,2.47694,0.325989
1.2,4.15,2.81375,0.328584
1.21,4.15,3.06817,0.31506
1.22,4.15,3.19567,0.294701
1.23,4.15,3.21859,0.272472
1.24,4.15,3.19296,0.261655
1.25,4.15,3.1524,0.255458
1.26,4.15,3.11857,0.256799
1.27,4.15,3.09863,0.261827
1.28,4.15,3.11231,0.27162
1.29,4.15,3.12522,0.280878
1.3,4.15,3.13562,0.287982
1.31,4.15,3.14818,0.293447
1.32,4.15,3.14989,0.298822
1.33,4.15,3.12925,0.302166
1.34,4.15,3.08689,0.298407
1.35,4.15,3.01716,0.294679
1.36,4.15,2.90918,0.287906
1.37,4.15,2.78259,0.277514
1.38,4.15,2.63605,0.266275
1.39,4.15,2.49362,0.255207
1.4,4.15,2.36339,0.243598
1.41,4.15,2.25946,0.235174
1.42,4.15,2.19453,0.224611
1.43,4.15,2.16333,0.214978
1.44,4.15,2.1804,0.20974
1.45,4.15,2.26323,0.202508
1.46,4.15,2.42257,0.195595
1.47,4.15,2.66971,0.193194
1.48,4.15,3.06374,0.199814
1.49,4.15,3.30372,0.240876
1.5,4.15,3.37008,0.3203
1.51,4.15,3.39557,0.421179
1.52,4.15,3.26233,0.522873
1.53,4.15,2.95473,0.609596
1.54,4.15,2.54092,0.664403
1.55,4.15,2.12567,0.679783
1.56,4.15,1.78093,0.669907
1.57,4.15,1.51596,0.637434
1.58,4.15,1.33885,0.590586
1.59,4.15,1.23235,0.545519
1.6,4.15,1.18549,0.49744
1.61,4.15,1.18966,0.453136
1.62,4.15,1.24628,0.413415
1.63,4.15,1.3394,0.388562
1.64,4.15,1.47661,0.36257
1.65,4.15,1.65826,0.34841
1.66,4.15,1.85644,0.349586
1.67,4.15,2.0458,0.370709
1.68,4.15,2.19814,0.410396
1.69,4.15,2.25462,0.452853
1.7,4.15,2.19709,0.493951
1.71,4.15,2.03094,0.514194
1.72,4.15,1.8153,0.518656
1.73,4.15,1.58887,0.513843
1.74,4.15,1.38399,0.512637
1.75,4.15,1.2142,0.508318
1.76,4.15,1.06775,0.495607
1.77,4.15,0.947031,0.501713
1.78,4.15,0.845845,0.492786
1.79,4.15,0.764826,0.482595
1.8,4.15,0.699888,0.475629
1.81,4.15,0.642293,0.469746
1.82,4.15,0.59951,0.463529
1.83,4.15,0.562698,0.462417
1.84,4.15,0.533423,0.454596
1.85,4.15,0.509559,0.450817
1.86,4.15,0.493603,0.449612
1.87,4.15,0.48486,0.456547
1.88,4.15,0.483136,0.455477
1.89,4.15,0.490476,0.457911
1.9,4.15,0.502577,0.457947
1.91,4.15,0.520384,0.460989
1.92,4.15,0.543681,0.464824
1.93,4.15,0.568684,0.466573
1.94,4.15,0.595778,0.472439
1.95,4.15,0.623194,0.479939
1.96,4.15,0.644659,0.476267
1.97,4.15,0.667123,0.47833
1.98,4.15,0.678986,0.486096
1.99,4.15,0.686247,0.484492
2,4.15,0.686968,0.483158
1.08,4.2,0.0295386,0.00565062
1.09,4.2,0.1921,0.0333965
1.1,4.2,0.359095,0.061931
1.11,4.2,0.527635,0.0911362
1.12,4.2,0.693327,0.12115
1.13,4.2,0.863038,0.152459
1.14,4.2,1.04069,0.183532
1.15,4.2,1.23595,0.214792
1.16,4.2,1.45916,0.244475
1.17,4.2,1.7232,0.273457
1.18,4.2,2.03598,0.29901
1.19,4.2,2.37692,0.313942
1.2,4.2,2.70132,0.316147
1.21,4.2,2.94403,0.303573
1.22,4.2,3.06454,0.281045
1.23,4.2,3.08536,0.263179
1.24,4.2,3.06385,0.252035
1.25,4.2,3.02544,0.245832
1.26,4.2,2.99064,0.247035
1.27,4.2,2.9687,0.252442
1.28,4.2,2.97026,0.26061
1.29,4.2,2.99757,0.269514
1.3,4.2,3.0134,0.278245
1.31,4.2,3.01825,0.283132
1.32,4.2,3.01939,0.287506
1.33,4.2,2.99931,0.290372
1.34,4.2,2.95346,0.291921
1.35,4.2,2.88677,0.284252
1.36,4.2,2.78964,0.277921
1.37,4.2,2.6599,0.268494
1.38,4.2,2.53024,0.25828
1.39,4.2,2.3885,0.247527
1.4,4.2,2.26085,0.235865
1.41,4.2,2.16218,0.229369
1.42,4.2,2.09539,0.219823
1.43,4.2,2.07238,0.210755
1.44,4.2,2.08594,0.203896
1.45,4.2,2.16748,0.197169
1.46,4.2,2.31868,0.191945
1.47,4.2,2.55883,0.188859
1.48,4.2,2.93332,0.194999
1.49,4.2,3.15697,0.232336
1.5,4.2,3.21633,0.310016
1.51,4.2,3.2448,0.399674
1.52,4.2,3.11023,0.500166
1.53,4.2,2.81945,0.584546
1.54,4.2,2.4242,0.636807
1.55,4.2,2.02528,0.654508
1.56,4.2,1.69419,0.642415
1.57,4.2,1.44346,0.611532
1.58,4.2,1.27569,0.570247
1.59,4.2,1.17445,0.524433
1.6,4.2,1.13151,0.479896
1.61,4.2,1.13515,0.437419
1.62,4.2,1.18303,0.403709
1.63,4.2,1.27608,0.374165
1.64,4.2,1.40978,0.352053
1.65,4.2,1.5852,0.336397
1.66,4.2,1.77568,0.337133
1.67,4.2,1.95961,0.358652
1.68,4.2,2.10028,0.39351
1.69,4.2,2.15939,0.433597
1.7,4.2,2.09839,0.468904
1.71,4.2,1.94377,0.495395
1.72,4.2,1.7391,0.505488
1.73,4.2,1.51794,0.499216
1.74,4.2,1.32455,0.491313
1.75,4.2,1.15815,0.487624
1.76,4.2,1.01506,0.478411
1.77,4.2,0.903792,0.47417
1.78,4.2,0.808886,0.472613
1.79,4.2,0.730456,0.46644
1.8,4.2,0.663449,0.461708
1.81,4.2,0.61162,0.454304
1.82,4.2,0.569738,0.449843
1.83,4.2,0.534086,0.446657
1.84,4.2,0.505916,0.443332
1.85,4.2,0.48354,0.439306
1.86,4.2,0.468777,0.43374
1.87,4.2,0.461446,0.441225
1.88,4.2,0.461283,0.438282
1.89,4.2,0.464692,0.438798
1.9,4.2,0.478276,0.443202
1.91,4.2,0.495716,0.44542
1.92,4.2,0.51798,0.447002
1.93,4.2,0.54211,0.453957
1.94,4.2,0.567636,0.45702
1.95,4.2,0.593637,0.460694
1.96,4.2,0.615533,0.464727
1.97,4.2,0.633631,0.464886
1.98,4.2,0.648013,0.466939
1.99,4.2,0.656007,0.470928
2,4.2,0.656515,0.467953
1.08,4.25,0.028527,0.00545832
1.09,4.25,0.185861,0.032121
1.1,4.25,0.347573,0.059686
1.11,4.25,0.50894,0.0872458
1.12,4.25,0.66925,0.116132
1.13,4.25,0.832068,0.146492
1.14,4.25,1.00231,0.176697
1.15,4.25,1.18985,0.205797
1.16,4.25,1.40117,0.235632
1.17,4.25,1.65504,0.263522
1.18,4.25,1.95561,0.289395
1.19,4.25,2.28242,0.303065
1.2,4.25,2.58984,0.302741
1.21,4.25,2.82068,0.2933
1.22,4.25,2.93949,0.27137
1.23,4.25,2.96323,0.253267
1.24,4.25,2.94041,0.24167
1.25,4.25,2.90492,0.237503
1.26,4.25,2.86864,0.237676
1.27,4.25,2.85102,0.242384
1.28,4.25,2.85292,0.250597
1.29,4.25,2.87221,0.258144
1.3,4.25,2.88308,0.267485
1.31,4.25,2.89178,0.273344
1.32,4.25,2.89563,0.278749
1.33,4.25,2.87913,0.279148
1.34,4.25,2.82961,0.279513
1.35,4.25,2.75978,0.278422
1.36,4.25,2.66608,0.26869
1.37,4.25,2.55081,0.258809
1.38,4.25,2.41707,0.248965
1.39,4.25,2.28875,0.239663
1.4,4.25,2.16409,0.229654
1.41,4.25,2.0726,0.220391
1.42,4.25,2.00756,0.213195
1.43,4.25,1.97979,0.204417
1.44,4.25,1.9996,0.197796
1.45,4.25,2.06857,0.192254
1.46,4.25,2.2209,0.18783
1.47,4.25,2.4508,0.184266
1.48,4.25,2.80845,0.188057
1.49,4.25,3.01919,0.225876
1.5,4.25,3.07718,0.296003
1.51,4.25,3.10066,0.384952
1.52,4.25,2.97388,0.479956
1.53,4.25,2.69055,0.561679
1.54,4.25,2.31482,0.612151
1.55,4.25,1.93085,0.629535
1.56,4.25,1.61432,0.617538
1.57,4.25,1.37463,0.591154
1.58,4.25,1.20961,0.55109
1.59,4.25,1.11775,0.508995
1.6,4.25,1.07658,0.464126
1.61,4.25,1.08554,0.423493
1.62,4.25,1.13393,0.389662
1.63,4.25,1.22142,0.35979
1.64,4.25,1.35104,0.341566
1.65,4.25,1.51675,0.3278
1.66,4.25,1.69487,0.324387
1.67,4.25,1.87324,0.343696
1.68,4.25,2.01357,0.378073
1.69,4.25,2.06605,0.419946
1.7,4.25,2.00897,0.452617
1.71,4.25,1.86299,0.474662
1.72,4.25,1.65991,0.482197
1.73,4.25,1.45124,0.476687
1.74,4.25,1.26424,0.471061
1.75,4.25,1.10419,0.465564
1.76,4.25,0.971075,0.462805
1.77,4.25,0.860623,0.456106
1.78,4.25,0.773538,0.457932
1.79,4.25,0.697732,0.451155
1.8,4.25,0.632597,0.446451
1.81,4.25,0.584132,0.441223
1.82,4.25,0.541398,0.439268
1.83,4.25,0.507046,0.428525
1.84,4.25,0.481491,0.424123
1.85,4.25,0.461027,0.422073
1.86,4.25,0.446105,0.424204
1.87,4.25,0.439205,0.420825
1.88,4.25,0.436239,0.426
1.89,4.25,0.441459,0.426396
1.9,4.25,0.453602,0.426646
1.91,4.25,0.47104,0.42995
1.92,4.25,0.491347,0.436024
1.93,4.25,0.517994,0.439583
1.94,4.25,0.541034,0.44424
1.95,4.25,0.56478,0.446213
1.96,4.25,0.586386,0.44779
1.97,4.25,0.603401,0.448747
1.98,4.25,0.615692,0.451852
1.99,4.25,0.624953,0.452264
2,4.25,0.626809,0.45542
1.08,4.3,0.0275883,0.00528319
1.09,4.3,0.179635,0.0308182
1.1,4.3,0.335368,0.0574296
1.11,4.3,0.492238,0.0845462
1.12,4.3,0.644493,0.111823
1.13,4.3,0.800898,0.140299
1.14,4.3,0.966373,0.170161
1.15,4.3,1.14383,0.198206
1.16,4.3,1.34867,0.227288
1.17,4.3,1.59306,0.254245
1.18,4.3,1.87816,0.27765
1.19,4.3,2.19,0.291861
1.2,4.3,2.48471,0.292284
1.21,4.3,2.70686,0.280533
1.22,4.3,2.8201,0.263186
1.23,4.3,2.84077,0.243259
1.24,4.3,2.8162,0.233396
1.25,4.3,2.78056,0.228605
1.26,4.3,2.74935,0.228457
1.27,4.3,2.73627,0.233242
1.28,4.3,2.73415,0.239789
1.29,4.3,2.75692,0.25089
1.3,4.3,2.77156,0.257811
1.31,4.3,2.78183,0.264718
1.32,4.3,2.77238,0.266856
1.33,4.3,2.7579,0.271833
1.34,4.3,2.71294,0.270337
1.35,4.3,2.64305,0.266734
1.36,4.3,2.54991,0.260253
1.37,4.3,2.44169,0.249984
1.38,4.3,2.31385,0.240431
1.39,4.3,2.18524,0.232293
1.4,4.3,2.07584,0.222689
1.41,4.3,1.98667,0.214381
1.42,4.3,1.91859,0.209484
1.43,4.3,1.9,0.199259
1.44,4.3,1.9147,0.191724
1.45,4.3,1.98456,0.188654
1.46,4.3,2.11588,0.183464
1.47,4.3,2.34441,0.179263
1.48,4.3,2.68629,0.182309
1.49,4.3,2.88846,0.220129
1.5,4.3,2.93719,0.287015
1.51,4.3,2.95729,0.368175
1.52,4.3,2.83395,0.457511
1.53,4.3,2.56249,0.537217
1.54,4.3,2.20133,0.58691
1.55,4.3,1.84396,0.603743
1.56,4.3,1.53623,0.594274
1.57,4.3,1.30819,0.566892
1.58,4.3,1.15356,0.528148
1.59,4.3,1.06237,0.487169
1.6,4.3,1.02577,0.447265
1.61,4.3,1.03576,0.409248
1.62,4.3,1.08258,0.378204
1.63,4.3,1.16595,0.350734
1.64,4.3,1.29349,0.327377
1.65,4.3,1.45253,0.31562
1.66,4.3,1.62369,0.311748
1.67,4.3,1.79002,0.329078
1.68,4.3,1.9256,0.364296
