W,Q2,L0+Re,L0+Im,L1+Re,L1+Im,L2+Re,L2+Im,L3+Re,L3+Im,L4+Re,L4+Im,L5+Re,L5+Im,L0-Re,L0-Im,L1-Re,L1-Im,L2-Re,L2-Im,L3-Re,L3-Im,L4-Re,L4-Im,L5-Re,L5-Im,E0+Re,E0+Im,E1+Re,E1+Im,E2+Re,E2+Im,E3+Re,E3+Im,E4+Re,E4+Im,E5+Re,E5+Im,E0-Re,E0-Im,E1-Re,E1-Im,E2-Re,E2-Im,E3-Re,E3-Im,E4-Re,E4-Im,E5-Re,E5-Im,M0+Re,M0+Im,M1+Re,M1+Im,M2+Re,M2+Im,M3+Re,M3+Im,M4+Re,M4+Im,M5+Re,M5+Im,M0-Re,M0-Im,M1-Re,M1-Im,M2-Re,M2-Im,M3-Re,M3-Im,M4-Re,M4-Im,M5-Re,M5-Im,
1.91,4.3,-0.00113948,-0.017662,0.0041781,0.00360836,0.00151931,0.000379828,-0.000569742,-0,0.000189914,-0,-0,-0,-0,-0,-0.0279173,-0.00189914,0.00170922,-0.000379828,-0.0013294,0.000189914,0.000379828,-0,-0,-0,-0.434,0.352,0.039,-0.013,0.01,-0.002,0.004,0,0.001,0,0,0,0,0,0,0,-0.038,0.032,0.039,-0.009,-0.014,0,0.005,0,0,0,0.095,0.004,-0.003,0,0.019,0.001,-0.005,0,0.005,0,0,0,-0.128,-0.128,-0.087,0.001,-0.004,0.002,0.003,0,0,0,
1.92,4.3,-0.00202839,-0.0164116,0.00424119,0.00368799,0.0014752,0.000368799,-0.000553198,-0,0.000184399,-0,-0,-0,-0,-0,-0.0271067,-0.0016596,0.0016596,-0.000368799,-0.0014752,0.000184399,0.000368799,-0,-0,-0,-0.452,0.378,0.039,-0.013,0.01,-0.002,0.004,0,0.001,0,0,0,0,0,0,0,-0.039,0.033,0.039,-0.009,-0.014,0,0.005,0,0,0,0.096,0.004,-0.002,0,0.019,0,-0.005,0,0.005,0,0,0,-0.126,-0.123,-0.087,0.001,-0.004,0.002,0.003,0,0,0,
1.93,4.3,-0.00339912,-0.0150277,0.00393583,0.00357803,0.00143121,0.000357803,-0.000536704,-0,0.000178901,-0,-0,-0,-0,-0,-0.0261196,-0.00161011,0.00161011,-0.000357803,-0.00143121,0.000178901,0.000357803,-0,-0,-0,-0.477,0.399,0.04,-0.013,0.01,-0.002,0.004,0,0.001,0,-0.001,0,0,0,0,0,-0.04,0.033,0.04,-0.008,-0.014,0,0.005,0,0,0,0.096,0.006,-0.001,0,0.019,-0.001,-0.005,0,0.006,0,0,0,-0.122,-0.121,-0.087,0,-0.004,0.002,0.003,0,0,0,
1.94,4.3,-0.00433549,-0.014047,0.00398865,0.00346839,0.00121394,0.000346839,-0.000520258,-0,0.000173419,-0,-0,-0,-0,-0,-0.0253192,-0.00138736,0.00156078,-0.000346839,-0.00138736,0.000173419,0.000346839,-0,-0,-0,-0.509,0.414,0.04,-0.014,0.01,-0.002,0.004,0.001,0.001,0,0,0,0,0,0,0,-0.041,0.034,0.04,-0.008,-0.014,0,0.005,0,0,0,0.097,0.006,-0.001,0,0.02,-0.002,-0.005,0,0.006,0,0,0,-0.12,-0.118,-0.088,0,-0.004,0.002,0.003,0,0,0,
1.95,4.3,-0.00554249,-0.0132684,0.00369499,0.00352704,0.00117568,0.000167954,-0.000503863,-0,0.000167954,-0,-0,-0,-0,-0,-0.0243534,-0.00117568,0.00151159,-0.000335908,-0.00117568,0.000167954,0.000335908,-0,-0,-0,-0.545,0.421,0.041,-0.014,0.01,-0.002,0.004,0.001,0.002,0,0,0,0,0,0,0,-0.041,0.034,0.039,-0.008,-0.014,0,0.005,0,0,0,0.097,0.006,0,0,0.021,-0.003,-0.005,0,0.006,0,0,0,-0.117,-0.115,-0.088,0,-0.003,0.002,0.003,0,0,0,
1.96,4.3,-0.00650023,-0.012838,0.00357513,0.00341262,0.00113754,0.000162506,-0.000487518,-0.000162506,0.000162506,-0,-0,-0,-0,-0,-0.0234008,-0.000975035,0.00162506,-0.000325012,-0.00113754,0.000162506,0.000325012,-0,-0,-0,-0.582,0.421,0.041,-0.015,0.01,-0.002,0.004,0.001,0.002,0,0,0,0,0,0,0,-0.042,0.034,0.039,-0.008,-0.014,0,0.005,0,0,0,0.098,0.007,0.002,-0.001,0.022,-0.004,-0.005,0,0.006,0,0,0,-0.115,-0.112,-0.089,-0.002,-0.002,0.002,0.003,0,0.001,0,
1.97,4.3,-0.00753958,-0.012723,0.00345564,0.00314149,0.00109952,0.000157075,-0.000314149,-0.000157075,0.000157075,-0,-0,-0,-0,-0,-0.0224617,-0.000785373,0.00157075,-0.000314149,-0.0012566,0.000157075,0.000314149,-0,-0,-0,-0.618,0.411,0.042,-0.015,0.01,-0.002,0.004,0,0.002,0,0,0,0,0,0,0,-0.041,0.035,0.039,-0.008,-0.014,0,0.005,0,0,0,0.096,0.007,0.002,-0.001,0.023,-0.005,-0.005,0,0.006,0,0,0,-0.112,-0.109,-0.089,-0.002,-0.002,0.002,0.003,0,0.001,0,
1.98,4.3,-0.00818967,-0.0125878,0.00318487,0.00318487,0.00106162,0.00015166,-0.000303321,-0.00015166,0.00015166,-0,-0,-0,-0,-0,-0.0215358,-0.000606642,0.0015166,-0.000303321,-0.00121328,0.00015166,0.000303321,-0,-0,-0,-0.65,0.395,0.042,-0.015,0.01,-0.002,0.004,0.001,0.002,0,0,0,0,0,0,0,-0.042,0.035,0.039,-0.008,-0.014,0,0.005,0,0,0,0.097,0.008,0.003,-0.001,0.024,-0.005,-0.005,0,0.006,0,0,0,-0.11,-0.107,-0.089,-0.002,-0.001,0.002,0.003,0,0.001,0,
1.99,4.3,-0.00848331,-0.012725,0.00307154,0.00307154,0.00102385,0.000146264,-0.000292528,-0.000146264,0.000146264,-0,-0,-0,-0,-0,-0.0206232,-0.000585056,0.0016089,-0.000292528,-0.00117011,0.000146264,0.000292528,-0,-0,-0,-0.676,0.375,0.043,-0.015,0.01,-0.002,0.003,0.001,0.002,0,0,0,0,0,0,0,-0.042,0.035,0.039,-0.008,-0.014,0,0.005,0,0,0,0.097,0.008,0.004,-0.001,0.025,-0.006,-0.005,0,0.006,0,0,0,-0.107,-0.104,-0.089,-0.002,-0.001,0.002,0.003,0,0.001,0,
2,4.3,-0.00887576,-0.0128205,0.0028177,0.00295859,0.000986195,0.000140885,-0.00028177,-0.000140885,0.000140885,-0,-0,-0,-0,-0,-0.0198648,-0.000422655,0.00154974,-0.00028177,-0.00112708,0.000140885,0.00028177,-0,-0,-0,-0.699,0.352,0.043,-0.015,0.01,-0.002,0.003,0.001,0.002,0,0,0,0,0,0,0,-0.043,0.035,0.038,-0.008,-0.014,0,0.005,0,0,0,0.095,0.008,0.005,-0.001,0.024,-0.006,-0.005,0,0.006,0,0,0,-0.104,-0.101,-0.09,-0.003,-0.001,0.002,0.003,0,0.001,0,
1.08,4.35,0.181522,-0.00267929,0.0381799,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.0542556,-0,-0,-0,-0,-0,-0,-0,-0,-0,1.283,0.004,-0.025,0,0.001,0,0,0,0,0,0,0,0,0,0,0,-0.006,0,0.001,0,0,0,0,0,0,0,0.174,0,-0.003,0,0,0,0,0,0,0,0,0,-0.419,0,0,0,0,0,0,0,0,0,
1.09,4.35,0.190691,-0.0112953,0.0571408,0.000664428,0.000664428,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.0817246,-0,-0.000664428,-0,-0,-0,-0,-0,-0,-0,1.261,0.017,-0.037,-0.001,0.003,0,-0.001,0,0,0,0,0,0,0,0,0,-0.013,0,0.001,0,0,0,0,0,0,0,0.293,0.004,-0.008,0,0.001,0,0,0,0,0,0,0,-0.626,0.002,-0.001,0,0,0,0,0,0,0,
1.1,4.35,0.19968,-0.0177933,0.0691961,0.00263604,0.00065901,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.0975335,0.00065901,-0.00131802,-0,-0,-0,-0,-0,-0,-0,1.24,0.02,-0.044,-0.002,0.004,0,0,0,0,0,0,0,0,0,0,0,-0.02,0,0.003,0,-0.001,0,0,0,0,0,0.397,0.014,-0.012,0,0.001,0,-0.001,0,0,0,0,0,-0.755,0.005,-0.001,0,0.001,0,0,0,0,0,
1.11,4.35,0.209142,-0.0235285,0.0784284,0.00588213,0.00130714,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.108493,0.00130714,-0.00065357,-0,-0,-0,-0,-0,-0,-0,1.221,0.021,-0.049,-0.005,0.004,0,0,0,0,0,0,0,0,0,0,0,-0.026,0,0.004,0,0,0,0,0,0,0,0.501,0.032,-0.015,0,0.004,0,-0.001,0,0,0,0,0,-0.847,0.008,-0.001,0,0,0,0,0,0,0,
1.12,4.35,0.217116,-0.0291648,0.0861982,0.0103697,0.00129621,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.116659,0.00129621,-0.00129621,-0,-0,-0,-0,-0,-0,-0,1.202,0.02,-0.052,-0.009,0.005,0,-0.001,0,0,0,0,0,0,0,0,0,-0.032,0,0.005,0,-0.001,0,0,0,0,0,0.611,0.063,-0.018,0,0.004,0,0,0,0,0,0,0,-0.917,0.013,-0.002,0,0,0,0,0,0,0,
1.13,4.35,0.224918,-0.0366295,0.0925377,0.0160656,0.00192787,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.122741,0.00192787,-0.00128525,-0,0.000642623,-0,-0,-0,-0,-0,1.183,0.019,-0.055,-0.014,0.007,0,-0.001,0,0.001,0,0,0,0,0,0,0,-0.039,0,0.006,0,-0.001,0,0.001,0,0,0,0.73,0.11,-0.022,0,0.005,0,-0.001,0,0.001,0,0,0,-0.974,0.016,-0.001,0,0.001,0,-0.001,0,0,0,
1.14,4.35,0.231911,-0.0426869,0.0987532,0.0242105,0.00191135,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.128698,0.00191135,-0.00191135,-0,0.000637117,-0,-0,-0,-0,-0,1.165,0.017,-0.056,-0.02,0.008,0,-0.001,0,0.001,0,0,0,0,0,0,0,-0.044,0,0.008,0,-0.001,0,0.001,0,0,0,0.86,0.182,-0.024,0,0.006,0,-0.001,0,0.001,0,0,0,-1.021,0.017,-0.001,0,0.001,0,-0.001,0,0,0,
1.15,4.35,0.239373,-0.0492641,0.103581,0.0347375,0.00189477,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.133266,0.00126318,-0.00189477,-0,-0,-0,-0,-0,-0,-0,1.147,0.016,-0.057,-0.029,0.008,0,-0.001,0,0.001,0,0,0,0,0,0,0,-0.049,0,0.01,0,-0.003,0,0,0,0,0,0.998,0.287,-0.026,0,0.007,0,-0.001,0,0.001,0,0,0,-1.06,0.019,-0.001,0,0.001,0,-0.001,0,0,0,
1.16,4.35,0.244784,-0.0557181,0.105802,0.0482056,0.00187814,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.136478,0.000626046,-0.00187814,-0,-0,-0,-0,-0,-0,-0,1.132,0.014,-0.055,-0.039,0.008,0,-0.001,0,0.001,0,0,0,0,0,0,0,-0.055,0,0.011,0,-0.004,0,0,0,0,0,1.137,0.439,-0.028,0,0.009,0,-0.002,0,0,0,0,0,-1.095,0.017,0,0,0.001,0,-0.001,0,0,0,
1.17,4.35,0.250054,-0.0626686,0.105482,0.0645301,0.00248193,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.140229,0.000620482,-0.00186144,-0,0.000620482,-0,0.000620482,-0,-0,-0,1.115,0.013,-0.051,-0.051,0.009,0,-0.002,0,0,0,0,0,0,0,0,0,-0.058,0,0.013,0,-0.003,0,0.001,0,0,0,1.26,0.652,-0.03,0,0.009,0,-0.003,0,0,0,0,0,-1.127,0.015,0.001,0,0.002,0,-0.001,0,0,0,
1.18,4.35,0.255183,-0.0688686,0.0996136,0.0836262,0.00245959,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.143886,-0.000614898,-0.00245959,-0,0.000614898,-0,-0,-0,-0,-0,1.1,0.012,-0.042,-0.064,0.009,0,-0.002,0,0,0,0,0,0,0,0,0,-0.063,0,0.013,0,-0.004,0,0.001,0,0,0,1.335,0.932,-0.032,0,0.01,0,-0.004,0,0.001,0,0,0,-1.155,0.011,0.001,0,0.002,0,0,0,0,0,
1.19,4.35,0.259561,-0.0755529,0.0853016,0.102362,0.00243719,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.145622,-0.00243719,-0.00182789,-0,0.000609297,-0,-0,-0,-0,-0,1.086,0.012,-0.026,-0.075,0.01,0,-0.002,0,0,0,0,0,0,0,0,0,-0.067,0,0.014,0,-0.005,0,0.001,0,0,0,1.311,1.265,-0.033,0,0.011,0,-0.003,0,0.001,0,0,0,-1.181,0.004,0.001,0,0.002,0,0,0,0,0,
1.2,4.35,0.263204,-0.080893,0.0621789,0.115906,0.00241472,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.148505,-0.00422575,-0.00181104,-0,0.000603679,-0,-0,-0,-0,-0,1.073,0.012,-0.005,-0.081,0.009,0,-0.002,0,0,0,-0.001,0,0,0,0,0,-0.071,-0.001,0.015,0,-0.004,0,0.002,0,0,0,1.142,1.595,-0.035,0,0.012,0,-0.004,0,0.001,0,0,0,-1.207,-0.004,0.001,0,0.002,0,0,0,0,0,
1.21,4.35,0.26613,-0.0879125,0.0328924,0.119609,0.00239218,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.151305,-0.00657849,-0.00179413,-0,0.000598044,-0,-0,-0,-0,-0,1.061,0.013,0.02,-0.08,0.01,0,-0.002,0,0,0,-0.001,0,0,0,0,0,-0.074,-0.001,0.017,0,-0.005,0,0.002,0,0,0,0.83,1.837,-0.036,0,0.012,0,-0.004,0,0.001,0,0,0,-1.231,-0.015,0.003,0,0.003,0,0,0,0,0,
1.22,4.35,0.268946,-0.0930057,0.00414675,0.111962,0.00236957,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.152837,-0.00947829,-0.00177718,-0,0.000592393,-0,-0,-0,-0,-0,1.05,0.014,0.042,-0.07,0.01,0,-0.002,0,0,0,-0.001,0,0,0,0,0,-0.078,-0.002,0.017,0,-0.006,0,0.001,0,0,0,0.439,1.927,-0.036,0,0.013,0,-0.005,0,0.002,0,0,0,-1.254,-0.031,0.004,0,0.003,0,0,0,0.001,0,
1.23,4.35,0.270481,-0.0991568,-0.0181885,0.0962231,0.00234691,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.154896,-0.012908,-0.00176018,-0,0.000586727,-0,-0,-0,-0,-0,1.038,0.015,0.057,-0.054,0.01,0,-0.002,0,0.001,0,-0.001,0,0,0,0,0,-0.082,-0.002,0.019,0,-0.005,0,0.001,0,0,0,0.065,1.865,-0.038,0,0.014,0,-0.004,0,0.002,0,0,0,-1.276,-0.055,0.004,0,0.003,0,0,0,0.001,0,
1.24,4.35,0.271929,-0.104588,-0.0325385,0.07786,0.00232418,-0,-0.000581045,-0,-0,-0,-0,-0,-0,-0,-0.15572,-0.0168503,-0.00232418,-0,0.000581045,-0,-0.000581045,-0,-0,-0,1.029,0.017,0.065,-0.036,0.01,0,-0.002,0,0.001,0,-0.001,0,0,0,0,0,-0.086,-0.002,0.019,0,-0.006,0,0.003,0,0,0,-0.229,1.706,-0.038,0,0.015,0,-0.005,0,0.002,0,0,0,-1.299,-0.08,0.006,0.002,0.003,0,0,0,0.001,0,
1.25,4.35,0.273866,-0.109316,-0.0391238,0.059261,0.0023014,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.157646,-0.0218633,-0.00172605,-0,0.000575349,-0,-0.000575349,-0,-0,-0,1.021,0.019,0.068,-0.02,0.01,0,-0.002,0,0.001,0,-0.001,0,0,0,0,0,-0.088,-0.003,0.02,0,-0.007,0,0.003,0,0,0,-0.429,1.508,-0.039,0,0.016,0,-0.005,0,0.001,0,0,0,-1.319,-0.109,0.006,0.002,0.003,0,0,0,0.001,0,
1.26,4.35,0.273997,-0.114498,-0.0415837,0.0444319,0.0028482,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.15893,-0.0273427,-0.00170892,-0.00056964,0.00056964,-0,-0.00056964,-0,-0,-0,1.013,0.022,0.066,-0.008,0.01,0,-0.002,0,0.001,0,-0.001,0,0,0,0,0,-0.092,-0.003,0.022,0,-0.007,0,0.003,0,0,0,-0.553,1.311,-0.04,0.001,0.016,0,-0.006,0,0.001,0,0,0,-1.338,-0.146,0.008,0.002,0.003,0,0,0,0.001,0,
1.27,4.35,0.274628,-0.119551,-0.0406021,0.0321433,0.00281959,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.159025,-0.0332712,-0.00169175,-0.000563918,0.000563918,-0,-0.000563918,-0,-0.000563918,-0,1.007,0.025,0.063,0.002,0.011,0,-0.002,0,0.001,0,-0.001,0,0,0,0,0,-0.095,-0.003,0.022,0,-0.008,0,0.003,0,0,0,-0.619,1.132,-0.04,0.001,0.017,0,-0.005,0,0.002,0,0,0,-1.355,-0.187,0.009,0.002,0.002,0,0,0,0.001,0,
1.28,4.35,0.274068,-0.123358,-0.0379564,0.0223273,0.00279092,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.158524,-0.039631,-0.00223273,-0.000558183,0.000558183,-0,-0.000558183,-0,-0.000558183,-0,1.002,0.03,0.059,0.009,0.011,0,-0.002,0,0.001,0,-0.001,0,0,0,0,0,-0.098,-0.004,0.022,0,-0.008,0,0.004,0,0,0,-0.647,0.978,-0.04,0.001,0.018,0,-0.005,0,0.002,0,0,0,-1.368,-0.237,0.01,0.002,0.003,0,0,0,0.001,0,
1.29,4.35,0.274008,-0.127613,-0.0342511,0.0143633,0.00276218,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.157997,-0.0475095,-0.00165731,-0.000552436,0.000552436,-0,-0.000552436,-0,-0.000552436,-0,0.999,0.034,0.056,0.014,0.011,0,-0.002,0,0.001,0,-0.001,0,0,0,0,0,-0.101,-0.004,0.023,0,-0.009,0,0.004,0,0,0,-0.654,0.846,-0.04,0.001,0.017,0,-0.006,0,0.002,0,0,0,-1.376,-0.294,0.011,0.003,0.003,0,0,0,0.001,0,
1.3,4.35,0.273339,-0.131203,-0.0311607,0.00874686,0.00273339,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.155803,-0.0552145,-0.00164004,-0.000546678,0.000546678,-0,-0,-0,-0.000546678,-0,0.996,0.041,0.052,0.017,0.011,0,-0.003,0,0.001,0,-0.001,0,0,0,0,0,-0.105,-0.005,0.023,0,-0.008,0,0.003,0,0,0,-0.646,0.734,-0.041,0.001,0.018,0,-0.006,0,0.003,0,0,0,-1.379,-0.358,0.013,0.004,0.003,0,0,0,0.001,0,
1.31,4.35,0.272078,-0.134687,-0.0270455,0.00432728,0.00270455,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.151996,-0.0638274,-0.00108182,-0,0.00054091,-0,-0,-0,-0.00054091,-0,0.995,0.048,0.048,0.02,0.01,0,-0.003,0,0.001,0,-0.001,0,0,0,0,0,-0.108,-0.006,0.024,0,-0.009,0,0.003,0,0,0,-0.628,0.641,-0.041,0.001,0.019,0,-0.006,0,0.003,0,0,0,-1.37,-0.429,0.014,0.004,0.003,0,0,0,0.001,0,
1.32,4.35,0.271847,-0.137529,-0.024616,0.00107026,0.00267566,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.147161,-0.0722427,-0.00160539,-0,0.000535131,-0,-0,-0,-0.000535131,-0,0.996,0.055,0.046,0.021,0.011,0,-0.002,0,0.001,0,-0.001,0,0,0,0,0,-0.111,-0.007,0.025,0,-0.009,0,0.004,0,0,0,-0.604,0.561,-0.041,0.001,0.019,0,-0.006,0,0.004,0,0,0,-1.349,-0.507,0.016,0.006,0.003,0,0,0,0.001,0,
1.33,4.35,0.271553,-0.140276,-0.0211737,-0.00158803,0.00264671,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.139747,-0.0804601,-0.00105869,-0.000529343,0.000529343,-0,-0,-0,-0.000529343,-0,0.998,0.063,0.042,0.022,0.01,0,-0.002,0,0.001,0,-0.001,0,0,0,0,0,-0.114,-0.008,0.025,0,-0.01,0,0.004,0,0,0,-0.579,0.492,-0.041,0.001,0.02,0,-0.006,0,0.004,0,0,0,-1.311,-0.589,0.018,0.006,0.003,0,0,0,0.001,0,
1.34,4.35,0.269626,-0.142928,-0.0183241,-0.00418837,0.00261773,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.130363,-0.0884792,-0.00104709,-0.000523546,-0,-0,-0,-0,-0.000523546,-0,1.003,0.072,0.04,0.023,0.011,0,-0.002,0,0.001,0,-0.001,0,0,0,0,0,-0.118,-0.009,0.026,0,-0.009,0,0.004,0,0,0,-0.551,0.434,-0.042,0.001,0.021,0,-0.006,0,0.004,0,0,0,-1.256,-0.67,0.02,0.008,0.003,0,0,0,0.001,0,
1.35,4.35,0.269743,-0.14445,-0.0160499,-0.00569514,0.00207096,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.120116,-0.0942287,-0.00103548,-0.00051774,-0,-0,-0,-0,-0.00051774,-0,1.009,0.083,0.038,0.023,0.01,0,-0.002,0,0.001,0,-0.001,0,0,0,0,0,-0.121,-0.011,0.026,0,-0.009,0,0.004,0,0,0,-0.523,0.382,-0.041,0.001,0.021,0,-0.006,0,0.004,0,0,0,-1.182,-0.745,0.022,0.009,0.003,0,0,0,0.001,0,
1.36,4.35,0.268762,-0.145899,-0.0127982,-0.00665505,0.00255963,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.108017,-0.09829,-0.000511927,-0.000511927,-0,-0,-0,-0,-0.000511927,-0,1.018,0.094,0.036,0.023,0.01,0,-0.002,0,0.001,0,-0.001,0,0,0,0,0,-0.125,-0.012,0.026,0,-0.01,0,0.004,0,0,0,-0.495,0.338,-0.041,0,0.022,0.001,-0.007,0,0.003,0,0,0,-1.092,-0.808,0.024,0.011,0.003,0,0,0,0.001,0,
1.37,4.35,0.268742,-0.147277,-0.0111343,-0.00759159,0.00253053,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.0946419,-0.0997029,-0.00101221,-0.00101221,0.000506106,-0,-0,-0,-0,-0,1.03,0.107,0.035,0.023,0.011,0,-0.002,0,0.001,0,-0.001,0,0,0,0,0,-0.128,-0.014,0.027,0,-0.01,0,0.005,0,0,0,-0.467,0.298,-0.04,0,0.022,0.001,-0.008,0,0.003,0,0,0,-0.988,-0.855,0.027,0.013,0.004,0,0,0,0.001,0,
1.38,4.35,0.26865,-0.148083,-0.00900502,-0.00850474,0.0025014,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0.0825461,-0.098555,-0.00100056,-0.000500279,0.000500279,-0,-0,-0,-0,-0,1.044,0.124,0.032,0.023,0.011,0,-0.002,0,0.001,0,0,0,0,0,0,0,-0.133,-0.016,0.027,0,-0.011,0,0.005,0,0,0,-0.441,0.264,-0.04,0.001,0.023,0.001,-0.008,0,0.003,0,0,0,-0.882,-0.881,0.03,0.016,0.003,0,0,0,0.001,0,
1.39,4.35,0.269473,-0.147839,-0.00692224,-0.00890002,0.00296667,-0.000494446,-0,-0,-0,-0,-0,-0,-0,-0,-0.0721891,-0.0944391,-0.000494446,-0.000494446,0.000988892,-0,-0,-0,-0,-0,1.061,0.142,0.032,0.022,0.011,0,-0.002,0,0.001,0,0,0,0,0,0,0,-0.137,-0.02,0.027,0,-0.011,0,0.005,0,0,0,-0.413,0.232,-0.04,0.001,0.023,0.001,-0.008,0,0.004,0,0,0,-0.778,-0.886,0.033,0.019,0.003,0,0,0,0,0,
1.4,4.35,0.2702,-0.147071,-0.00537468,-0.00879492,0.00293164,-0.000488607,-0,-0,-0,-0,-0,-0,-0,-0,-0.0625417,-0.0899037,-0,-0.000977214,0.000488607,-0,-0,-0,0.000488607,-0,1.083,0.163,0.03,0.022,0.011,0,-0.002,0,0.001,0,0,0,0,0,0,0,-0.141,-0.024,0.028,0,-0.01,0,0.005,0,0,0,-0.388,0.205,-0.04,0.001,0.023,0.001,-0.008,0,0.004,0,0,0,-0.682,-0.873,0.036,0.023,0.003,0,0,0,0,0,
1.41,4.35,0.272278,-0.146277,-0.0038621,-0.0091725,0.00289658,-0.000482763,-0,-0,-0,-0,-0,-0,-0,-0,-0.0545522,-0.083518,-0,-0.000965526,0.000482763,-0,-0,-0,0.000482763,-0,1.109,0.188,0.029,0.021,0.011,0,-0.002,0,0.001,0,0,0,0,0,0,0,-0.146,-0.029,0.028,0,-0.01,0,0.004,0,0,0,-0.363,0.18,-0.039,0.001,0.024,0.001,-0.008,0,0.004,0,0,0,-0.597,-0.848,0.04,0.028,0.004,0,0,0,0,0,
1.42,4.35,0.274703,-0.144028,-0.00190766,-0.00906138,0.00286149,-0.000476915,-0,-0,-0,-0,-0,-0,-0,-0,-0.0486453,-0.0772602,-0,-0.000953829,0.000476915,-0,-0,-0,0.000476915,-0,1.14,0.218,0.028,0.021,0.011,0,-0.002,0,0.001,0,0,0,0,0,0,0,-0.15,-0.034,0.027,0,-0.011,0,0.004,0,0,0,-0.338,0.158,-0.039,0.002,0.024,0.001,-0.008,0,0.004,0,0,0,-0.524,-0.814,0.044,0.034,0.005,0,0,0,0,0,
1.43,4.35,0.278869,-0.141319,-0.000942125,-0.00895019,0.00282637,-0.000471062,-0,-0,-0,-0,-0,-0,-0,-0,-0.0447509,-0.0711304,-0,-0.000942125,0.000471062,-0,-0,-0,0.000471062,-0,1.176,0.255,0.028,0.02,0.011,0,-0.002,0,0.001,0,0,0,0,0,0,0,-0.155,-0.042,0.028,-0.001,-0.012,0,0.004,0,0,0,-0.315,0.138,-0.038,0.002,0.024,0.001,-0.008,0,0.004,0,0,0,-0.464,-0.775,0.047,0.041,0.005,0,0,0,0,0,
1.44,4.35,0.284241,-0.137236,-0,-0.00883893,0.00279124,-0.000930414,-0,-0,-0,-0,-0,-0,-0,-0,-0.0418686,-0.0655942,0.000465207,-0.000930414,0.000465207,-0,-0,-0,0.000465207,-0,1.222,0.301,0.027,0.019,0.011,0,-0.002,0,0.001,0,0,0,0,0,0,0,-0.159,-0.051,0.028,-0.001,-0.012,0,0.004,0,0,0,-0.294,0.12,-0.037,0.002,0.024,0.001,-0.008,0,0.004,0,0,0,-0.414,-0.733,0.051,0.052,0.005,0,0,0,0,0,
1.45,4.35,0.291227,-0.130914,0.00183739,-0.00872762,0.00275609,-0.000918697,-0,-0,-0,-0,-0,-0,-0,-0,-0.039504,-0.0592559,0.000459348,-0.000918697,0.000459348,-0,-0,-0,0.000459348,-0,1.274,0.359,0.027,0.018,0.01,0,-0.002,0,0.001,0,0,0,0,0,0,0,-0.163,-0.062,0.028,-0.001,-0.012,0,0.005,0,0,0,-0.271,0.104,-0.037,0.002,0.025,0.001,-0.008,0,0.004,0,0,0,-0.373,-0.691,0.053,0.064,0.005,0,0,0,0,0,
1.46,4.35,0.300662,-0.122895,0.00272093,-0.00816278,0.00272093,-0.000906975,-0,-0,-0,-0,-0,-0,-0,-0,-0.0376395,-0.054872,0.000906975,-0.00136046,0.000453488,-0,-0,-0,0.000453488,-0,1.337,0.434,0.026,0.017,0.011,0.001,-0.002,0,0.001,0,0,0,0,0,0,0,-0.165,-0.076,0.028,-0.001,-0.013,0,0.005,0,0,0,-0.251,0.09,-0.036,0.002,0.025,0.001,-0.008,0,0.004,0,0,0,-0.34,-0.651,0.054,0.078,0.006,0.001,0,0,0,0,
